"No.","Time","Source","Destination","Protocol","Length","Info"
"17321","108.437996","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1117792 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17322","108.437996","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1119184 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17323","108.438322","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17548 Ack=1119184 Win=516 Len=0"
"17324","108.442562","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1120576 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17325","108.442562","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1121968 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17326","108.442868","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17548 Ack=1121968 Win=516 Len=0"
"17327","108.452130","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1123360 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17328","108.452130","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1124752 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17329","108.452417","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17548 Ack=1124752 Win=516 Len=0"
"17330","108.460397","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1126144 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17331","108.460397","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1127536 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17332","108.460665","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17548 Ack=1127536 Win=516 Len=0"
"17333","108.462585","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a03:2880:f276:cd:face:b00c:0:167","TCP","86","64221  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"17334","108.478379","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1128928 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17335","108.478750","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1130320 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17336","108.479192","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17548 Ack=1130320 Win=516 Len=0"
"17337","108.484870","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1131712 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17338","108.485162","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17548 Ack=1133104 Win=516 Len=0"
"17339","108.485213","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1133104 Ack=17548 Win=455 Len=1392 [TCP segment of a reassembled PDU]"
"17340","108.489671","157.240.251.61","192.168.0.10","TCP","972","5222  >  64144 [PSH, ACK] Seq=1134496 Ack=17548 Win=455 Len=918 [TCP segment of a reassembled PDU]"
"17341","108.489842","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17548 Ack=1135414 Win=516 Len=0"
"17343","108.542894","192.168.0.10","157.240.251.61","TCP","117","64144  >  5222 [PSH, ACK] Seq=17548 Ack=1135414 Win=516 Len=63 [TCP segment of a reassembled PDU]"
"17344","108.553541","192.168.0.10","157.240.251.61","TCP","118","64144  >  5222 [PSH, ACK] Seq=17611 Ack=1135414 Win=516 Len=64 [TCP segment of a reassembled PDU]"
"17345","108.616463","157.240.251.61","192.168.0.10","TCP","56","5222  >  64144 [ACK] Seq=1135414 Ack=17611 Win=455 Len=0"
"17346","108.620915","192.168.0.10","157.240.251.60","TLSv1.2","145","Application Data"
"17347","108.636721","157.240.251.61","192.168.0.10","TCP","56","5222  >  64144 [ACK] Seq=1135414 Ack=17675 Win=455 Len=0"
"17348","108.637711","192.168.0.10","157.240.251.60","TCP","66","64222  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"17349","108.645627","2a0d:6fc0:8671:2600:acc4:d2e8:5e45:9565","2a03:2880:f276:cd:face:b00c:0:167","TCP","86","64223  >  443 [SYN] Seq=0 Win=64800 Len=0 MSS=1440 WS=256 SACK_PERM"
"17350","108.718308","157.240.251.60","192.168.0.10","TCP","66","443  >  64222 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"17351","108.718706","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"17352","108.719787","192.168.0.10","157.240.251.60","TLSv1.3","571","Client Hello"
"17353","108.738741","157.240.251.60","192.168.0.10","TCP","56","443  >  64126 [ACK] Seq=1430616 Ack=73044 Win=1572 Len=0"
"17354","108.765478","192.168.0.10","157.240.251.60","TCP","66","64224  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"17355","108.771258","157.240.251.60","192.168.0.10","TLSv1.2","162","Application Data"
"17356","108.773291","157.240.251.61","192.168.0.10","TCP","120","5222  >  64144 [PSH, ACK] Seq=1135414 Ack=17675 Win=455 Len=66 [TCP segment of a reassembled PDU]"
"17357","108.812700","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73044 Ack=1430724 Win=515 Len=0"
"17358","108.820876","157.240.251.60","192.168.0.10","TCP","56","443  >  64222 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"17359","108.820876","157.240.251.60","192.168.0.10","TLSv1.3","1446","Server Hello, Change Cipher Spec, Application Data"
"17360","108.820876","157.240.251.60","192.168.0.10","TLSv1.3","1065","Application Data"
"17361","108.821374","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=518 Ack=2404 Win=132096 Len=0"
"17362","108.826447","192.168.0.10","157.240.251.60","TLSv1.3","118","Change Cipher Spec, Application Data"
"17363","108.827095","192.168.0.10","157.240.251.60","TLSv1.3","152","Application Data"
"17364","108.828701","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17675 Ack=1135480 Win=516 Len=0"
"17365","108.829279","192.168.0.10","157.240.251.60","TLSv1.3","546","Application Data"
"17366","108.829597","192.168.0.10","157.240.251.60","TLSv1.3","843","Application Data"
"17367","108.829932","192.168.0.10","157.240.251.60","TLSv1.3","182","Application Data"
"17368","108.830145","192.168.0.10","157.240.251.60","TLSv1.3","922","Application Data"
"17369","108.832816","192.168.0.10","157.240.251.60","TLSv1.2","149","Application Data"
"17370","108.841444","157.240.251.60","192.168.0.10","TCP","66","443  >  64224 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"17371","108.846772","192.168.0.10","157.240.251.60","TLSv1.3","181","Application Data"
"17372","108.847173","192.168.0.10","157.240.251.60","TLSv1.3","915","Application Data"
"17373","108.922387","157.240.251.60","192.168.0.10","TCP","56","443  >  64222 [ACK] Seq=2404 Ack=1172 Win=67840 Len=0"
"17374","108.922387","157.240.251.60","192.168.0.10","TLSv1.3","225","Application Data"
"17375","108.922387","157.240.251.60","192.168.0.10","TLSv1.3","128","Application Data"
"17376","108.922387","157.240.251.60","192.168.0.10","TLSv1.3","98","Application Data"
"17377","108.922387","157.240.251.60","192.168.0.10","TCP","56","443  >  64222 [ACK] Seq=2693 Ack=2957 Win=72704 Len=0"
"17378","108.922387","157.240.251.60","192.168.0.10","TLSv1.3","89","Application Data"
"17379","108.922387","157.240.251.60","192.168.0.10","TCP","56","443  >  64126 [ACK] Seq=1430724 Ack=73139 Win=1572 Len=0"
"17380","108.922387","157.240.251.60","192.168.0.10","TLSv1.3","89","Application Data"
"17381","108.922631","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=3945 Ack=2649 Win=131840 Len=0"
"17382","108.922765","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=3945 Ack=2728 Win=131840 Len=0"
"17383","108.922837","192.168.0.10","157.240.251.60","TLSv1.3","85","Application Data"
"17384","108.929090","157.240.251.60","192.168.0.10","TLSv1.3","542","Application Data"
"17385","108.932466","157.240.251.60","192.168.0.10","TLSv1.3","258","Application Data"
"17386","108.939846","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=3976 Ack=3455 Win=131072 Len=0"
"17387","108.956358","192.168.0.10","157.240.251.60","TCP","66","64225  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"17388","108.957396","157.240.251.60","192.168.0.10","TLSv1.3","256","Application Data"
"17389","108.957591","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=3976 Ack=3657 Win=130816 Len=0"
"17390","109.025137","157.240.251.60","192.168.0.10","TCP","56","443  >  64222 [ACK] Seq=3657 Ack=3976 Win=74496 Len=0"
"17391","109.030203","157.240.251.60","192.168.0.10","TCP","66","443  >  64225 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1392 SACK_PERM WS=256"
"17392","109.030355","192.168.0.10","157.240.251.60","TCP","54","64225  >  443 [ACK] Seq=1 Ack=1 Win=132096 Len=0"
"17393","109.031404","192.168.0.10","157.240.251.60","TLSv1.3","571","Client Hello"
"17394","109.040380","192.168.0.10","157.240.251.60","TLSv1.3","178","Application Data"
"17395","109.040952","192.168.0.10","157.240.251.60","TLSv1.3","915","Application Data"
"17396","109.061293","192.168.0.10","157.240.251.60","TLSv1.3","180","Application Data"
"17397","109.061922","192.168.0.10","157.240.251.60","TLSv1.3","871","Application Data"
"17398","109.127782","157.240.251.60","192.168.0.10","TCP","56","443  >  64225 [ACK] Seq=1 Ack=518 Win=66816 Len=0"
"17399","109.127782","157.240.251.60","192.168.0.10","TLSv1.3","266","Server Hello, Change Cipher Spec, Application Data"
"17400","109.127782","157.240.251.60","192.168.0.10","TCP","56","443  >  64222 [ACK] Seq=3657 Ack=4961 Win=76288 Len=0"
"17401","109.127782","157.240.251.60","192.168.0.10","TLSv1.3","89","Application Data"
"17402","109.128219","157.240.251.60","192.168.0.10","TLSv1.3","89","Application Data"
"17403","109.128437","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=5904 Ack=3727 Win=130816 Len=0"
"17404","109.128531","192.168.0.10","157.240.251.60","TLSv1.3","118","Change Cipher Spec, Application Data"
"17405","109.165231","192.168.0.10","142.251.142.206","TLSv1.2","175","Application Data"
"17406","109.165575","192.168.0.10","142.251.142.206","TLSv1.2","93","Application Data"
"17407","109.165894","192.168.0.10","142.251.142.206","TCP","1466","64121  >  443 [ACK] Seq=8920 Ack=5478 Win=512 Len=1412 [TCP segment of a reassembled PDU]"
"17408","109.165894","192.168.0.10","142.251.142.206","TLSv1.2","61","Application Data"
"17409","109.215509","157.240.251.60","192.168.0.10","TLSv1.3","258","Application Data"
"17410","109.226761","157.240.251.60","192.168.0.10","TLSv1.3","225","Application Data"
"17411","109.226761","157.240.251.60","192.168.0.10","TLSv1.3","128","Application Data"
"17412","109.227070","192.168.0.10","157.240.251.60","TCP","54","64225  >  443 [ACK] Seq=582 Ack=458 Win=131584 Len=0"
"17413","109.228814","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=5478 Ack=8881 Win=434 Len=0"
"17414","109.228814","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=5478 Ack=8920 Win=434 Len=0"
"17415","109.228814","142.251.142.206","192.168.0.10","TLSv1.2","93","Application Data"
"17416","109.249068","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=5517 Ack=10339 Win=445 Len=0"
"17417","109.256512","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=5904 Ack=3931 Win=132096 Len=0"
"17418","109.264306","192.168.0.10","157.240.251.61","TCP","270","64144  >  5222 [PSH, ACK] Seq=17675 Ack=1135480 Win=516 Len=216 [TCP segment of a reassembled PDU]"
"17419","109.272708","192.168.0.10","142.251.142.206","TCP","54","64121  >  443 [ACK] Seq=10339 Ack=5517 Win=512 Len=0"
"17420","109.334484","157.240.251.61","192.168.0.10","TCP","56","5222  >  64144 [ACK] Seq=1135480 Ack=17891 Win=462 Len=0"
"17421","109.335308","142.251.142.206","192.168.0.10","TLSv1.2","123","Application Data"
"17422","109.335308","142.251.142.206","192.168.0.10","TLSv1.2","572","Application Data"
"17423","109.335701","192.168.0.10","142.251.142.206","TCP","54","64121  >  443 [ACK] Seq=10339 Ack=6104 Win=510 Len=0"
"17424","109.336719","192.168.0.10","142.251.142.206","TLSv1.2","89","Application Data"
"17425","109.339141","142.251.142.206","192.168.0.10","TLSv1.2","224","Application Data"
"17426","109.339141","142.251.142.206","192.168.0.10","TLSv1.2","93","Application Data"
"17427","109.339351","142.251.142.206","192.168.0.10","TLSv1.2","93","Application Data"
"17428","109.339499","192.168.0.10","142.251.142.206","TCP","54","64121  >  443 [ACK] Seq=10374 Ack=6313 Win=509 Len=0"
"17429","109.340491","192.168.0.10","142.251.142.206","TLSv1.2","93","Application Data"
"17430","109.341001","157.240.251.60","192.168.0.10","TLSv1.3","257","Application Data"
"17431","109.364327","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=6352 Ack=10374 Win=445 Len=0"
"17432","109.364563","142.251.142.206","192.168.0.10","TCP","56","443  >  64121 [ACK] Seq=6352 Ack=10413 Win=445 Len=0"
"17433","109.384327","192.168.0.10","157.240.251.60","TCP","54","64222  >  443 [ACK] Seq=5904 Ack=4134 Win=131840 Len=0"
"17434","109.435133","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1430724 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17435","109.435133","157.240.251.60","192.168.0.10","TLSv1.2","175","Application Data"
"17436","109.435341","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1432237 Win=516 Len=0"
"17437","109.435528","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1432237 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17438","109.435528","157.240.251.60","192.168.0.10","TLSv1.2","1257","Application Data"
"17439","109.435653","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1434832 Win=516 Len=0"
"17440","109.436861","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1434832 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17441","109.436861","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1436224 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17442","109.437042","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1437616 Win=516 Len=0"
"17443","109.441586","157.240.251.60","192.168.0.10","TLSv1.2","1356","Application Data"
"17444","109.441669","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1438918 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17445","109.441740","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1440310 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17446","109.441779","157.240.251.60","192.168.0.10","TLSv1.2","1356","Application Data"
"17447","109.441790","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1440310 Win=516 Len=0"
"17448","109.441854","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1443004 Win=516 Len=0"
"17449","109.446063","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1443004 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17450","109.446063","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1444396 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17451","109.446175","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17452","109.446175","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1447180 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17453","109.446216","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17454","109.446216","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17455","109.446386","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1445788 Win=516 Len=0"
"17456","109.446496","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1448572 Win=516 Len=0"
"17457","109.446565","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1451356 Win=516 Len=0"
"17458","109.446732","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1451356 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17459","109.446732","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1452748 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17460","109.446827","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1454140 Win=516 Len=0"
"17461","109.448440","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1135480 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17462","109.448440","157.240.251.61","192.168.0.10","TCP","153","5222  >  64144 [PSH, ACK] Seq=1136872 Ack=17891 Win=462 Len=99 [TCP segment of a reassembled PDU]"
"17463","109.448644","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1136971 Win=516 Len=0"
"17464","109.455482","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17465","109.455482","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1455532 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17466","109.455482","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1136971 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17467","109.455482","157.240.251.61","192.168.0.10","TCP","162","5222  >  64144 [PSH, ACK] Seq=1138363 Ack=17891 Win=462 Len=108 [TCP segment of a reassembled PDU]"
"17468","109.455690","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1456924 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17469","109.455690","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17470","109.455788","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1138471 Win=516 Len=0"
"17471","109.455873","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1459708 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17472","109.455873","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1461100 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17473","109.455873","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17474","109.455888","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1456924 Win=516 Len=0"
"17475","109.455873","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17476","109.455972","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1459708 Win=516 Len=0"
"17477","109.456022","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1462492 Win=516 Len=0"
"17478","109.456031","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1138471 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17479","109.456031","157.240.251.61","192.168.0.10","TCP","162","5222  >  64144 [PSH, ACK] Seq=1139863 Ack=17891 Win=462 Len=108 [TCP segment of a reassembled PDU]"
"17480","109.456099","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1465276 Win=516 Len=0"
"17481","109.456314","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1139971 Win=516 Len=0"
"17482","109.457360","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1465276 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17483","109.457360","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17484","109.457578","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1468060 Win=516 Len=0"
"17485","109.459173","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1468060 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17486","109.459173","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1469452 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17487","109.459272","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1139971 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17488","109.459583","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1470844 Win=516 Len=0"
"17489","109.493517","157.240.251.61","192.168.0.10","TCP","315","5222  >  64144 [PSH, ACK] Seq=1141363 Ack=17891 Win=462 Len=261 [TCP segment of a reassembled PDU]"
"17490","109.493517","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17491","109.493517","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [PSH, ACK] Seq=1472236 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17492","109.493711","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1141624 Win=516 Len=0"
"17493","109.493781","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1473628 Win=516 Len=0"
"17494","109.511758","192.168.0.10","192.168.0.3","TCP","164","63812  >  8009 [PSH, ACK] Seq=2311 Ack=2311 Win=511 Len=110 [TCP segment of a reassembled PDU]"
"17495","109.538219","157.240.251.60","192.168.0.10","TCP","1446","443  >  64126 [ACK] Seq=1473628 Ack=73139 Win=1572 Len=1392 [TCP segment of a reassembled PDU]"
"17496","109.538219","157.240.251.60","192.168.0.10","TLSv1.2","1446","Application Data"
"17497","109.538219","157.240.251.60","192.168.0.10","TLSv1.2","289","Application Data"
"17498","109.538219","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1141624 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17499","109.538219","157.240.251.61","192.168.0.10","TCP","710","5222  >  64144 [PSH, ACK] Seq=1143016 Ack=17891 Win=462 Len=656 [TCP segment of a reassembled PDU]"
"17500","109.538219","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1143672 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17501","109.538219","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1145064 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17502","109.538219","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1146456 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17503","109.538219","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1147848 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17504","109.538219","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1149240 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17505","109.538456","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1150632 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17506","109.538456","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1152024 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17507","109.538456","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1153416 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17508","109.538569","192.168.0.10","157.240.251.60","TCP","54","64126  >  443 [ACK] Seq=73139 Ack=1476412 Win=516 Len=0"
"17509","109.538829","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1143672 Win=516 Len=0"
"17510","109.538967","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1146456 Win=516 Len=0"
"17511","109.539069","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1149240 Win=516 Len=0"
"17512","109.539273","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1152024 Win=516 Len=0"
"17513","109.539500","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1154808 Win=516 Len=0"
"17514","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1154808 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17515","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1156200 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17516","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1157592 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17517","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1158984 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17518","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1160376 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17519","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1161768 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17520","109.543086","157.240.251.61","192.168.0.10","XMPP/XML","1446","UNKNOWN PACKET "
"17521","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1164552 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17522","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [ACK] Seq=1165944 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17523","109.543086","157.240.251.61","192.168.0.10","TCP","1446","5222  >  64144 [PSH, ACK] Seq=1167336 Ack=17891 Win=462 Len=1392 [TCP segment of a reassembled PDU]"
"17524","109.543398","192.168.0.10","157.240.251.61","TCP","54","64144  >  5222 [ACK] Seq=17891 Ack=1157592 Win=516 Len=0"
